col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,colour
0.20432394742965698,-0.0164764653891325,-0.041113801300525665,-0.042855922132730484,0.07874491810798645,-0.17532257735729218,0.052744705229997635,0.02920106053352356,-0.17382484674453735,0.07827369123697281,000000
0.31898340582847595,-0.004919789731502533,-0.057409487664699554,-0.059072669595479965,0.08743032813072205,-0.14633066952228546,0.011329012922942638,-0.022318484261631966,-0.254826158285141,0.06383231282234192,000000
0.21639861166477203,0.039184801280498505,-0.037384457886219025,-0.01585947908461094,0.059298351407051086,-0.11288772523403168,0.044033825397491455,-0.04518646001815796,-0.21613754332065582,0.058768656104803085,000000
0.301642507314682,-0.029909007251262665,-0.011562250554561615,-0.027011707425117493,0.06567905843257904,-0.09796197712421417,0.04575295001268387,-0.01858043111860752,-0.19242286682128906,0.07307472079992294,000000
0.2772146463394165,-0.019934743642807007,-0.011817916296422482,-0.030786018818616867,0.10763144493103027,-0.1928013563156128,0.02006482146680355,0.10904296487569809,-0.19916513562202454,0.1684262454509735,000000
0.29226210713386536,0.028694098815321922,-0.04420055076479912,-0.058590762317180634,0.06933840364217758,-0.15073388814926147,-0.03083057701587677,0.0072432225570082664,-0.22636054456233978,0.14563997089862823,000000
0.32493385672569275,-0.0154216717928648,-0.0026231298688799143,-0.07571867108345032,0.030109718441963196,-0.13346336781978607,-0.009106715209782124,0.030826155096292496,-0.15328915417194366,0.08397477865219116,000000
0.2719504237174988,-0.012304860167205334,-0.06852061301469803,-0.001909404993057251,0.0077270339243113995,-0.13787424564361572,0.0011645115446299314,0.023435251787304878,-0.25419342517852783,0.08581682294607162,000000
0.28470757603645325,-0.023847274482250214,-0.0539843812584877,-0.07989931106567383,0.03688139468431473,-0.16014234721660614,-0.004338487051427364,-0.040004730224609375,-0.2297402024269104,0.12238776683807373,000000
0.24844016134738922,-0.03876137360930443,-0.07513996213674545,-0.02959306910634041,0.06675411760807037,-0.17490772902965546,0.001857656054198742,0.06336434185504913,-0.21215394139289856,0.11302334070205688,000000
0.2502177655696869,-0.041119836270809174,-0.027182210236787796,-0.028658945113420486,0.012052148580551147,-0.12258788198232651,0.04652104526758194,0.0866229236125946,-0.19405224919319153,0.04909971356391907,000000
0.2679622769355774,-0.06847883760929108,-0.025477565824985504,-0.011587446555495262,-0.029969846829771996,-0.11080014705657959,0.03748701885342598,-0.00350656034424901,-0.15132664144039154,0.14464682340621948,000000
0.2567683160305023,-0.05472412332892418,-0.08632750064134598,-0.02940056100487709,0.07860372960567474,-0.12017000466585159,0.02831893600523472,-0.005814316216856241,-0.2593218684196472,0.09251711517572403,000000
0.21766862273216248,-0.040307413786649704,-0.07319408655166626,-0.057728495448827744,0.0522376224398613,-0.09980373829603195,0.017052367329597473,0.053293343633413315,-0.1929531842470169,0.1071501076221466,000000
0.27824434638023376,-0.026469828560948372,-0.04587051644921303,0.0427972637116909,0.062083300203084946,-0.13284528255462646,-0.002185766352340579,0.043594203889369965,-0.23714181780815125,0.16861876845359802,000000
0.24844218790531158,-0.045420121401548386,-0.02622447907924652,-0.02621084451675415,-0.014961102977395058,-0.07814691215753555,0.0239301398396492,0.04000753164291382,-0.1969984769821167,0.09533417224884033,000000
0.3098689913749695,-0.03948599100112915,-0.013109955936670303,0.027477378025650978,0.04806792736053467,-0.13414421677589417,0.057373225688934326,0.05981994792819023,-0.2264471799135208,0.08326798677444458,000000
0.31948456168174744,-0.06322681903839111,-0.08457643538713455,-0.0006832287181168795,0.07952520251274109,-0.11894341558218002,-0.022761378437280655,0.11114846169948578,-0.2653439939022064,0.09168776124715805,000000
0.3029942512512207,-0.06731560081243515,-0.04897527024149895,-0.07237080484628677,-0.06679181009531021,-0.1397634744644165,0.09401868283748627,-0.0057001421228051186,-0.20501722395420074,0.06037413328886032,6fb798
0.3142297863960266,-0.10001026839017868,-0.07385478168725967,-0.07922995835542679,0.02397448569536209,-0.12708577513694763,0.014636225067079067,0.10823148488998413,-0.2360207438468933,0.09004509449005127,000000
0.2755727469921112,-0.08986470103263855,-0.005430696997791529,-0.06154967471957207,0.04900631681084633,-0.11789432913064957,0.060447804629802704,0.04409600794315338,-0.21096785366535187,0.14958354830741882,000000
0.21501220762729645,-0.06663001328706741,-0.07281479239463806,-0.04118133336305618,0.03736842796206474,-0.12034571170806885,0.04990781471133232,-0.004293050616979599,-0.2951031029224396,0.11072427779436111,000000
0.2458535134792328,-0.04909977689385414,-0.003413485363125801,-0.09487586468458176,-0.07806013524532318,-0.1237780973315239,0.02854028530418873,0.020868776366114616,-0.1769726574420929,0.08393322676420212,000000
0.2795668840408325,-0.018318824470043182,-0.03248576819896698,-0.016768207773566246,0.02637646719813347,-0.08007343113422394,0.07106377184391022,0.09979046136140823,-0.2384529411792755,0.03270690143108368,000000
0.24597010016441345,-0.019732821732759476,-0.09672529250383377,-0.039545007050037384,0.005132201127707958,-0.057573720812797546,0.05751713365316391,0.02167637087404728,-0.2793317437171936,0.1206992119550705,000000
0.2540293335914612,-0.025144530460238457,-0.052738893777132034,-0.03186541050672531,-0.02284936234354973,-0.09331247210502625,0.09251519292593002,-0.01736043579876423,-0.26317116618156433,0.06583436578512192,000000
0.2769736647605896,-0.05445069074630737,-0.02712658978998661,-0.030195293948054314,-0.03068830817937851,-0.14744530618190765,0.0265822596848011,0.01589275151491165,-0.1961042433977127,0.05049435794353485,000000
0.2420336753129959,-0.10947828739881516,-0.05636589974164963,0.004034390673041344,-0.002071068389341235,-0.12470877915620804,0.008403371088206768,0.03206969052553177,-0.19123563170433044,0.11842317879199982,000000
0.28315141797065735,-0.029152028262615204,-0.06034711003303528,0.059277333319187164,-0.02261861227452755,-0.05358806625008583,0.12562410533428192,0.0653872862458229,-0.16328710317611694,0.05000033602118492,6fb798
0.2768588066101074,-0.003689868375658989,-0.06123176962137222,0.030855262652039528,0.03710692375898361,-0.12957541644573212,0.027317531406879425,0.08156038075685501,-0.16572335362434387,0.0627523884177208,000000
0.27971479296684265,-0.022671177983283997,-0.01704183593392372,0.0024538191501051188,0.014796591363847256,-0.1498870849609375,0.01681962050497532,0.0077946544624865055,-0.22198741137981415,0.03844022378325462,000000
0.29931342601776123,-0.036637090146541595,-0.02236073464155197,0.006004054099321365,0.02584788016974926,-0.13312090933322906,0.029654759913682938,0.08042510598897934,-0.1580275446176529,0.0680929496884346,000000
0.22522352635860443,-0.007587091997265816,-0.03612825646996498,-0.05455910786986351,-0.01066865399479866,-0.1466086208820343,0.03319207951426506,0.02138950116932392,-0.1528501808643341,0.08925600349903107,000000
0.2464081346988678,-0.0848631039261818,-0.08085805922746658,-0.006457275245338678,0.038380175828933716,-0.12657858431339264,0.02345740608870983,0.09060622751712799,-0.15062008798122406,0.09894152730703354,000000
0.22495251893997192,-0.05015375837683678,-0.008608520030975342,-0.0034432655666023493,0.0376477912068367,-0.1535765528678894,0.04019876942038536,0.05095715820789337,-0.17952688038349152,0.073659747838974,000000
0.28518834710121155,-0.046404726803302765,-0.0604933425784111,-0.06437718868255615,-0.007352203130722046,-0.20351895689964294,0.061717573553323746,0.06443188339471817,-0.2346094846725464,0.07403524965047836,000000
0.26752570271492004,-0.04772873967885971,-0.022014671936631203,-0.05688682198524475,0.05437210202217102,-0.10316146910190582,0.07565351575613022,0.06849969178438187,-0.21043884754180908,0.10922947525978088,000000
0.2642286717891693,-0.051708679646253586,-0.014555709436535835,0.03806641325354576,0.006368943024426699,-0.07449556887149811,0.07024587690830231,0.061210647225379944,-0.1971903145313263,0.05566713213920593,000000
0.25340408086776733,-0.05062071606516838,-0.04343640059232712,-0.09809601306915283,0.1243916004896164,-0.0917108952999115,0.01657383143901825,0.12241950631141663,-0.21542254090309143,0.08158586174249649,000000
0.2977446913719177,-0.026049533858895302,0.007220250554382801,-0.001841783756390214,0.06000673025846481,-0.09452734887599945,0.09818107634782791,0.03593163937330246,-0.18104642629623413,0.11806371808052063,000000
0.1922445297241211,0.03548391908407211,-0.09675124287605286,-0.05749150365591049,0.05198158696293831,-0.05100059136748314,0.07032056897878647,0.07004868239164352,-0.21736322343349457,0.11352414637804031,000000
0.21491841971874237,-0.020329739898443222,0.04309578239917755,-0.07357527315616608,0.014527448453009129,-0.15437854826450348,0.03349114581942558,0.02239358238875866,-0.23253050446510315,0.07858612388372421,000000
0.25789302587509155,0.048738498240709305,-0.04117235168814659,-0.04760265350341797,0.03294038400053978,-0.11372555047273636,-0.03256058320403099,0.03679371625185013,-0.2213292419910431,0.06058597192168236,000000
0.2809716761112213,-0.017124347388744354,-0.0771108865737915,-0.043619900941848755,0.01002599485218525,-0.07295364886522293,0.03723140433430672,-0.06756652891635895,-0.24081899225711823,0.12146364152431488,000000
0.24004754424095154,-0.005816447548568249,0.01761632412672043,-0.06645439565181732,-0.0034116103779524565,-0.13607262074947357,-0.002362116938456893,0.07482694089412689,-0.19558459520339966,0.10153769701719284,000000
0.23186172544956207,-0.014456734992563725,-0.02549516223371029,-0.027011772617697716,0.09148143231868744,-0.09634965658187866,0.09808547049760818,-0.027984777465462685,-0.22054386138916016,0.05443491414189339,000000
0.26105713844299316,-0.03768601268529892,-0.08187354356050491,-0.06486334651708603,0.06517502665519714,-0.1601186841726303,0.02174237184226513,-0.0199746061116457,-0.22085343301296234,0.06794515997171402,000000
0.304211288690567,-0.01011653058230877,0.002565539674833417,-0.047109127044677734,0.027167970314621925,-0.19172972440719604,0.06105682626366615,-0.03470992669463158,-0.1497989445924759,0.08731056749820709,000000
0.19883708655834198,-0.00585738942027092,-0.06472045183181763,-0.05321048945188522,0.020170852541923523,-0.11347587406635284,0.03878321126103401,-0.013043579645454884,-0.24149057269096375,0.08527932316064835,000000
0.2914333939552307,0.010052330791950226,-0.015107952058315277,-0.05193418636918068,0.028927814215421677,-0.07795591652393341,0.056470803916454315,0.013306645676493645,-0.23308025300502777,0.047572795301675797,000000
0.29575827717781067,0.017237747088074684,-0.049137845635414124,-0.05056769400835037,0.1161140650510788,-0.09274213016033173,0.0383455790579319,-0.010374395176768303,-0.2437848299741745,0.03584323823451996,000000
0.32712969183921814,0.060534581542015076,-0.09444233030080795,-0.09319959580898285,-0.0013279123231768608,-0.07356099039316177,0.06623571366071701,-0.0029270532540977,-0.19667477905750275,0.0690181627869606,000000
0.2553328573703766,0.015743430703878403,-0.003299004165455699,-0.04719861224293709,0.03849511593580246,-0.047419436275959015,0.06769531220197678,-0.08974610269069672,-0.18386130034923553,0.054976675659418106,000000
0.25403738021850586,0.029834328219294548,-0.0213115606456995,-0.03045050986111164,-0.00018973223632201552,-0.06002729386091232,0.01873352937400341,0.02637498639523983,-0.15618719160556793,0.0233463067561388,000000
0.22816963493824005,-0.021666135638952255,0.05588676780462265,-0.013138467445969582,0.10180628299713135,-0.09479931741952896,0.04111531376838684,-0.007561823818832636,-0.231515035033226,0.011622644029557705,000000
0.20870965719223022,0.05725795030593872,-0.03741728141903877,-0.023892953991889954,0.05839478597044945,-0.061796437948942184,0.026134589686989784,-0.014630830846726894,-0.2529846727848053,0.0070443060249090195,000000
0.1750836819410324,-0.024426482617855072,-0.06751104444265366,-0.036397457122802734,0.0579100176692009,-0.0118446359410882,0.049050457775592804,-0.00809368584305048,-0.21214976906776428,0.07036065310239792,000000
0.27296674251556396,0.036389194428920746,-0.05523477494716644,-0.09228148311376572,0.04462258517742157,-0.0924287810921669,0.030846253037452698,-0.02305724285542965,-0.19946277141571045,-0.020817380398511887,000000
